seqnames	start	end	width	strand	score	signalValue	pValue	qValue	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
6449	chr8	17801277	17801457	181	*	35	3.86519	6.90591	3.58698	Verma_TET1_macs2_peak_13043	57509	17643795	17800917	157123	-	359	upstream	359	MTUS1
6450	chr8	17922557	17922884	328	*	51	4.69746	8.82946	5.18734	Verma_TET1_macs2_peak_13044	5108	17922840	18029944	107105	+	0	overlapStart	0	PCM1
6451	chr8	17922963	17923294	332	*	98	6.0091	14.0138	9.82944	Verma_TET1_macs2_peak_13045	5108	17922840	18029944	107105	+	0	inside	122	PCM1
6452	chr8	18083996	18084621	626	*	68	5.51247	10.7083	6.81871	Verma_TET1_macs2_peak_13046	101929066	18084386	18097644	13259	+	0	overlapStart	0	LOC101929066
6453	chr8	18083996	18084621	626	*	68	5.51247	10.7083	6.81871	Verma_TET1_macs2_peak_13046	427	18055992	18084998	29007	-	0	inside	376	ASAH1
6454	chr8	19817363	19817655	293	*	49	4.89973	8.56036	4.95646	Verma_TET1_macs2_peak_13048	55174	19817391	19852083	34693	+	0	overlapStart	0	INTS10
6455	chr8	22141550	22141736	187	*	19	3.39129	4.83526	1.99622	Verma_TET1_macs2_peak_13052	80346	22138020	22141951	3932	-	0	inside	214	REEP4
6456	chr8	22142006	22142264	259	*	38	4.17552	7.23912	3.86913	Verma_TET1_macs2_peak_13053	80346	22138020	22141951	3932	-	54	upstream	54	REEP4
6457	chr8	22244814	22245341	528	*	68	5.00201	10.7701	6.86996	Verma_TET1_macs2_peak_13054	407037	22244962	22245043	82	-	0	includeFeature	0	MIR320A
6458	chr8	22244814	22245341	528	*	68	5.00201	10.7701	6.86996	Verma_TET1_macs2_peak_13054	661	22245133	22254601	9469	+	0	overlapStart	0	POLR3D
6459	chr8	22693552	22693797	246	*	28	4.07168	5.98354	2.86884	Verma_TET1_macs2_peak_13061	1960	22687659	22693480	5822	-	71	upstream	71	EGR3
6460	chr8	23163577	23163835	259	*	88	5.33444	12.9291	8.82266	Verma_TET1_macs2_peak_13063	8793	23135588	23164027	28440	-	0	inside	191	TNFRSF10D
6461	chr8	23163959	23164219	261	*	21	2.69353	5.02505	2.13421	Verma_TET1_macs2_peak_13064	8793	23135588	23164027	28440	-	0	overlapStart	0	TNFRSF10D
6462	chr8	23706454	23707079	626	*	45	4.02852	8.05409	4.53572	Verma_TET1_macs2_peak_13068	137814	23702451	23706598	4148	-	0	overlapStart	0	NKX2-6
6463	chr8	25183693	25183873	181	*	35	4.81499	6.91412	3.59477	Verma_TET1_macs2_peak_13072	80005	25184689	25418082	233394	+	815	upstream	815	DOCK5
6464	chr8	25458950	25459166	217	*	63	5.20459	10.1314	6.32089	Verma_TET1_macs2_peak_13073	157313	25459199	25507911	48713	+	32	upstream	32	CDCA2
6465	chr8	25458950	25459166	217	*	63	5.20459	10.1314	6.32089	Verma_TET1_macs2_peak_13073	54793	25427847	25458476	30630	-	473	upstream	473	KCTD9
6466	chr8	25459283	25459508	226	*	58	5.70092	9.59111	5.83947	Verma_TET1_macs2_peak_13074	157313	25459199	25507911	48713	+	0	inside	83	CDCA2
6467	chr8	25459283	25459508	226	*	58	5.70092	9.59111	5.83947	Verma_TET1_macs2_peak_13074	54793	25427847	25458476	30630	-	806	upstream	806	KCTD9
6468	chr8	26045781	26046056	276	*	36	4.31721	6.93376	3.61094	Verma_TET1_macs2_peak_13076	64641	25841725	26045413	203689	-	367	upstream	367	EBF2
6469	chr8	26382945	26383125	181	*	26	3.65358	5.75178	2.66695	Verma_TET1_macs2_peak_13080	157489	26375913	26382953	7041	-	0	overlapStart	0	SDAD1P1
6470	chr8	26382945	26383125	181	*	26	3.65358	5.75178	2.66695	Verma_TET1_macs2_peak_13080	665	26383054	26505636	122583	+	0	overlapStart	0	BNIP3L
6471	chr8	26383258	26383448	191	*	64	5.51219	10.3426	6.49638	Verma_TET1_macs2_peak_13081	157489	26375913	26382953	7041	-	304	upstream	304	SDAD1P1
6472	chr8	26383258	26383448	191	*	64	5.51219	10.3426	6.49638	Verma_TET1_macs2_peak_13081	665	26383054	26505636	122583	+	0	inside	203	BNIP3L
6473	chr8	27614501	27614993	493	*	108	7.23937	15.0892	10.8304	Verma_TET1_macs2_peak_13088	1191	27596917	27614700	17784	-	0	overlapStart	0	CLU
6474	chr8	27837560	27837892	333	*	57	6.06059	9.49022	5.75577	Verma_TET1_macs2_peak_13090	55872	27809624	27838082	28459	-	0	inside	189	PBK
6475	chr8	28701960	28702218	259	*	23	3.67479	5.32042	2.3621	Verma_TET1_macs2_peak_13095	101929402	28690215	28702030	11816	-	0	overlapStart	0	EXTL3-AS1
6476	chr8	28890106	28890489	384	*	48	4.78357	8.35345	4.80337	Verma_TET1_macs2_peak_13097	55756	28767661	28890242	122582	-	0	overlapStart	0	INTS9
6477	chr8	28890106	28890489	384	*	48	4.78357	8.35345	4.80337	Verma_TET1_macs2_peak_13097	79618	28890395	29053270	162876	+	0	overlapStart	0	HMBOX1
6478	chr8	28890621	28890801	181	*	49	4.89973	8.56036	4.95646	Verma_TET1_macs2_peak_13098	55756	28767661	28890242	122582	-	378	upstream	378	INTS9
6479	chr8	28890621	28890801	181	*	49	4.89973	8.56036	4.95646	Verma_TET1_macs2_peak_13098	79618	28890395	29053270	162876	+	0	inside	225	HMBOX1
6480	chr8	30912924	30913132	209	*	55	5.48828	9.2374	5.54438	Verma_TET1_macs2_peak_13107	56154	30831544	30913003	81460	-	0	overlapStart	0	TEX15
6481	chr8	31033372	31033663	292	*	127	8.99538	17.1403	12.7645	Verma_TET1_macs2_peak_13108	29942	30995802	31033715	37914	-	0	inside	51	PURG
6482	chr8	31033372	31033663	292	*	127	8.99538	17.1403	12.7645	Verma_TET1_macs2_peak_13108	7486	31033788	31175916	142129	+	124	upstream	124	WRN
6483	chr8	31033771	31034135	365	*	64	5.92787	10.3295	6.49526	Verma_TET1_macs2_peak_13109	29942	30995802	31033715	37914	-	55	upstream	55	PURG
6484	chr8	31033771	31034135	365	*	64	5.92787	10.3295	6.49526	Verma_TET1_macs2_peak_13109	7486	31033788	31175916	142129	+	0	overlapStart	0	WRN
6485	chr8	33484754	33485302	549	*	381	10.6672	43.3604	38.1213	Verma_TET1_macs2_peak_13112	84549	33485182	33501262	16081	+	0	overlapStart	0	MAK16
6486	chr8	33566964	33567394	431	*	73	6.29836	11.3324	7.37472	Verma_TET1_macs2_peak_13114	79845	33547754	33567128	19375	-	0	overlapStart	0	RNF122
6487	chr8	37736356	37736737	382	*	82	4.23269	12.3289	8.27257	Verma_TET1_macs2_peak_13117	11160	37736601	37758422	21822	+	0	overlapStart	0	ERLIN2
6488	chr8	37762386	37762590	205	*	50	4.93396	8.62101	5.00877	Verma_TET1_macs2_peak_13118	11212	37762595	37779768	17174	+	4	upstream	4	PLPBP
6489	chr8	38105288	38105833	546	*	172	7.73038	21.8392	17.2286	Verma_TET1_macs2_peak_13121	9070	38105493	38144076	38584	+	0	overlapStart	0	ASH2L
6490	chr8	38382447	38382933	487	*	79	5.56052	11.9184	7.90166	Verma_TET1_macs2_peak_13123	54904	38269704	38382272	112569	-	174	upstream	174	NSD3
6491	chr8	38386392	38386960	569	*	49	4.89973	8.56036	4.95646	Verma_TET1_macs2_peak_13124	137994	38386207	38409527	23321	+	0	inside	184	LETM2
6492	chr8	38468725	38468998	274	*	63	5.05502	10.1893	6.37569	Verma_TET1_macs2_peak_13127	2260	38400215	38468834	68620	-	0	overlapStart	0	FGFR1
6493	chr8	38996378	38996666	289	*	51	4.37814	8.80682	5.17476	Verma_TET1_macs2_peak_13130	83877	38988808	38996824	8017	-	0	inside	157	TM2D2
6494	chr8	41490445	41490677	233	*	45	4.64208	8.09902	4.57586	Verma_TET1_macs2_peak_13132	51125	41490396	41510980	20585	+	0	inside	48	GOLGA7
6495	chr8	41529105	41529332	228	*	54	4.54728	9.16094	5.48356	Verma_TET1_macs2_peak_13133	84296	41529218	41545030	15813	+	0	overlapStart	0	GINS4
6496	chr8	42051873	42052596	724	*	90	6.43089	13.1869	9.05799	Verma_TET1_macs2_peak_13137	7994	41929479	42051994	122516	-	0	overlapStart	0	KAT6A
6497	chr8	42391409	42391769	361	*	355	8.46537	40.7105	35.5419	Verma_TET1_macs2_peak_13138	7419	42391624	42405937	14314	+	0	overlapStart	0	VDAC3
6498	chr8	42541899	42542118	220	*	40	4.81639	7.48364	4.05939	Verma_TET1_macs2_peak_13139	6575	42416475	42541926	125452	-	0	overlapStart	0	SLC20A2
6499	chr8	42843077	42843465	389	*	225	10.4119	27.3495	22.5203	Verma_TET1_macs2_peak_13140	55145	42836674	42843325	6652	-	0	overlapStart	0	THAP1
6500	chr8	42896424	42896617	194	*	66	5.2194	10.5121	6.6415	Verma_TET1_macs2_peak_13141	100616115	42896197	42896275	79	-	148	upstream	148	MIR4469
6501	chr8	42896424	42896617	194	*	66	5.2194	10.5121	6.6415	Verma_TET1_macs2_peak_13141	84376	42896946	43030535	133590	+	328	upstream	328	HOOK3
6502	chr8	42897094	42897309	216	*	57	5.44775	9.51565	5.77406	Verma_TET1_macs2_peak_13142	100616115	42896197	42896275	79	-	818	upstream	818	MIR4469
6503	chr8	42897094	42897309	216	*	57	5.44775	9.51565	5.77406	Verma_TET1_macs2_peak_13142	81790	42849637	42897290	47654	-	0	overlapStart	0	RNF170
6504	chr8	42897094	42897309	216	*	57	5.44775	9.51565	5.77406	Verma_TET1_macs2_peak_13142	84376	42896946	43030535	133590	+	0	inside	147	HOOK3
6505	chr8	43093712	43094105	394	*	48	4.31992	8.38707	4.82705	Verma_TET1_macs2_peak_13143	84197	43093506	43123434	29929	+	0	inside	205	POMK
6506	chr8	47260609	47260795	187	*	36	4.31721	6.93376	3.61094	Verma_TET1_macs2_peak_13148	23514	47260878	47736306	475429	+	82	upstream	82	SPIDR
6507	chr8	47261076	47261256	181	*	20	3.87045	4.97361	2.09407	Verma_TET1_macs2_peak_13149	23514	47260878	47736306	475429	+	0	inside	197	SPIDR
6508	chr8	47960331	47960969	639	*	51	4.22994	8.78253	5.15144	Verma_TET1_macs2_peak_13150	4173	47960185	47978160	17976	+	0	inside	145	MCM4
6509	chr8	47960331	47960969	639	*	51	4.22994	8.78253	5.15144	Verma_TET1_macs2_peak_13150	5591	47773108	47960183	187076	-	147	upstream	147	PRKDC
6510	chr8	51898985	51899475	491	*	146	6.06821	19.1185	14.6494	Verma_TET1_macs2_peak_13154	115294	51817575	51899186	81612	-	0	overlapStart	0	PCMTD1
6511	chr8	53843245	53843496	252	*	126	7.04618	17.0148	12.6468	Verma_TET1_macs2_peak_13159	51606	53715543	53843558	128016	-	0	inside	61	ATP6V1H
6512	chr8	54022404	54022590	187	*	45	4.77572	8.02557	4.51279	Verma_TET1_macs2_peak_13161	6917	53966552	54022456	55905	-	0	overlapStart	0	TCEA1
6513	chr8	55101544	55101873	330	*	20	3.1831	4.86929	2.01496	Verma_TET1_macs2_peak_13167	114786	55102028	55542054	440027	+	154	upstream	154	XKR4
6514	chr8	55773012	55773464	453	*	28	3.42424	5.99714	2.87768	Verma_TET1_macs2_peak_13168	137695	55696424	55773407	76984	-	0	overlapStart	0	TMEM68
6515	chr8	55773012	55773464	453	*	28	3.42424	5.99714	2.87768	Verma_TET1_macs2_peak_13168	96764	55773446	55826445	53000	+	0	overlapStart	0	TGS1
6516	chr8	56074312	56074841	530	*	73	5.81842	11.269	7.32436	Verma_TET1_macs2_peak_13169	105375847	56074592	56075274	683	+	0	overlapStart	0	CERNA3
6517	chr8	56074312	56074841	530	*	73	5.81842	11.269	7.32436	Verma_TET1_macs2_peak_13169	26795	56073835	56073901	67	-	410	upstream	410	SNORD54
6518	chr8	56074312	56074841	530	*	73	5.81842	11.269	7.32436	Verma_TET1_macs2_peak_13169	6224	56067295	56074581	7287	-	0	overlapStart	0	RPS20
6519	chr8	56113625	56113809	185	*	23	3.67479	5.32042	2.3621	Verma_TET1_macs2_peak_13170	4342	56112942	56113982	1041	-	0	inside	172	MOS
6520	chr8	56211007	56211282	276	*	98	7.92538	14.0202	9.83329	Verma_TET1_macs2_peak_13171	5324	56160909	56211324	50416	-	0	inside	41	PLAG1
6521	chr8	56211007	56211282	276	*	98	7.92538	14.0202	9.83329	Verma_TET1_macs2_peak_13171	79145	56211686	56218809	7124	+	403	upstream	403	CHCHD7
6522	chr8	56211769	56212009	241	*	175	8.35103	22.1449	17.5218	Verma_TET1_macs2_peak_13172	5324	56160909	56211324	50416	-	444	upstream	444	PLAG1
6523	chr8	56211769	56212009	241	*	175	8.35103	22.1449	17.5218	Verma_TET1_macs2_peak_13172	79145	56211686	56218809	7124	+	0	inside	82	CHCHD7
6524	chr8	57994469	57994692	224	*	45	4.43649	8.02213	4.51249	Verma_TET1_macs2_peak_13174	90362	57994509	58204279	209771	+	0	overlapStart	0	FAM110B
6525	chr8	58553041	58553307	267	*	57	5.20596	9.43924	5.71508	Verma_TET1_macs2_peak_13175	6386	58552924	58582859	29936	+	0	inside	116	SDCBP
6526	chr8	59118075	59118276	202	*	32	3.91455	6.48181	3.24743	Verma_TET1_macs2_peak_13177	100505501	59119040	59123478	4439	+	763	upstream	763	LOC100505501
6527	chr8	59118372	59118672	301	*	30	4.49769	6.16485	3.00933	Verma_TET1_macs2_peak_13178	100505501	59119040	59123478	4439	+	367	upstream	367	LOC100505501
6528	chr8	60678859	60679096	238	*	48	5.59439	8.43215	4.85041	Verma_TET1_macs2_peak_13179	55636	60678740	60868028	189289	+	0	inside	118	CHD7
6529	chr8	61714626	61714886	261	*	32	3.4352	6.47533	3.24743	Verma_TET1_macs2_peak_13185	100616484	61714788	61714859	72	+	0	includeFeature	0	MIR4470
6530	chr8	61714626	61714886	261	*	32	3.4352	6.47533	3.24743	Verma_TET1_macs2_peak_13185	444	61500556	61714640	214085	-	0	overlapStart	0	ASPH
6531	chr8	63038786	63039080	295	*	21	2.85126	5.09426	2.18419	Verma_TET1_macs2_peak_13186	8836	63015079	63038806	23728	-	0	overlapStart	0	GGH
6532	chr8	63039399	63039600	202	*	48	5.18688	8.40342	4.83377	Verma_TET1_macs2_peak_13187	8836	63015079	63038806	23728	-	592	upstream	592	GGH
6533	chr8	65644597	65644836	240	*	32	3.4352	6.47533	3.24743	Verma_TET1_macs2_peak_13195	9650	65644734	65771261	126528	+	0	overlapStart	0	MTFR1
6534	chr8	65842257	65842510	254	*	39	4.08619	7.34522	3.96368	Verma_TET1_macs2_peak_13196	5150	65717510	65842322	124813	-	0	overlapStart	0	PDE7A
6535	chr8	66428796	66429179	384	*	66	5.2194	10.5121	6.6415	Verma_TET1_macs2_peak_13198	100505676	66419589	66428977	9389	-	0	overlapStart	0	RRS1-AS1
6536	chr8	66428796	66429179	384	*	66	5.2194	10.5121	6.6415	Verma_TET1_macs2_peak_13198	23212	66429014	66430733	1720	+	0	overlapStart	0	RRS1
6537	chr8	66429290	66429538	249	*	86	5.23707	12.7057	8.61558	Verma_TET1_macs2_peak_13199	100505676	66419589	66428977	9389	-	312	upstream	312	RRS1-AS1
6538	chr8	66429290	66429538	249	*	86	5.23707	12.7057	8.61558	Verma_TET1_macs2_peak_13199	137872	66430185	66471601	41417	+	646	upstream	646	ADHFE1
6539	chr8	66429290	66429538	249	*	86	5.23707	12.7057	8.61558	Verma_TET1_macs2_peak_13199	23212	66429014	66430733	1720	+	0	inside	275	RRS1
6540	chr8	66432494	66432754	261	*	29	3.98103	6.08543	2.94113	Verma_TET1_macs2_peak_13200	254778	66432486	66518524	86039	+	0	inside	7	VXN
6541	chr8	66613201	66613769	569	*	137	7.14566	18.1489	13.7274	Verma_TET1_macs2_peak_13201	4603	66562175	66613294	51120	-	0	overlapStart	0	MYBL1
6542	chr8	66666914	66667316	403	*	23	3.0736	5.24005	2.30806	Verma_TET1_macs2_peak_13202	100533105	66667596	66860472	192877	+	279	upstream	279	C8orf44-SGK3
6543	chr8	66666914	66667316	403	*	23	3.0736	5.24005	2.30806	Verma_TET1_macs2_peak_13202	56260	66667552	66685564	18013	+	235	upstream	235	C8orf44
6544	chr8	66666914	66667316	403	*	23	3.0736	5.24005	2.30806	Verma_TET1_macs2_peak_13202	80124	66628487	66667231	38745	-	0	overlapStart	0	VCPIP1
6545	chr8	66925371	66926075	705	*	61	4.77464	9.9556	6.15995	Verma_TET1_macs2_peak_13204	641638	66921684	66926398	4715	-	0	inside	322	SNHG6
6546	chr8	66962394	66962650	257	*	42	3.86113	7.68301	4.23636	Verma_TET1_macs2_peak_13205	100129654	66946501	66962591	16091	-	0	overlapStart	0	TCF24
6547	chr8	67062209	67062492	284	*	70	6.3261	10.9926	7.07932	Verma_TET1_macs2_peak_13207	79848	67062426	67196263	133838	+	0	overlapStart	0	CSPP1
6548	chr8	67951945	67952207	263	*	92	7.03934	13.4104	9.26132	Verma_TET1_macs2_peak_13213	80243	67952046	68237032	284987	+	0	overlapStart	0	PREX2
6549	chr8	67952433	67952623	191	*	50	5.32086	8.62428	5.00926	Verma_TET1_macs2_peak_13214	80243	67952046	68237032	284987	+	0	inside	386	PREX2
6550	chr8	68331457	68331637	181	*	26	3.65358	5.75178	2.66695	Verma_TET1_macs2_peak_13216	286189	68302246	68331689	29444	-	0	inside	51	C8orf34-AS1
6551	chr8	69834136	69834652	517	*	63	5.59406	10.1249	6.31616	Verma_TET1_macs2_peak_13221	81796	69667046	69834978	167933	-	0	inside	325	SLCO5A1
6552	chr8	70071544	70071726	183	*	48	4.31992	8.38707	4.82705	Verma_TET1_macs2_peak_13222	63978	70051651	70071693	20043	-	0	overlapStart	0	PRDM14
6553	chr8	70072211	70072508	298	*	57	5.4289	9.48331	5.75577	Verma_TET1_macs2_peak_13223	63978	70051651	70071693	20043	-	517	upstream	517	PRDM14
6554	chr8	70668858	70669123	266	*	21	3.39261	5.0508	2.14825	Verma_TET1_macs2_peak_13225	389668	70669339	71228629	559291	+	215	upstream	215	XKR9
6555	chr8	70668858	70669123	266	*	21	3.39261	5.0508	2.14825	Verma_TET1_macs2_peak_13225	51110	70635318	70669185	33868	-	0	inside	61	LACTB2
6556	chr8	71828030	71828212	183	*	48	5.59439	8.43215	4.85041	Verma_TET1_macs2_peak_13228	100132891	71828167	72118393	290227	+	0	overlapStart	0	MSC-AS1
6557	chr8	72537458	72537681	224	*	67	6.52679	10.5801	6.70038	Verma_TET1_macs2_peak_13232	9312	72537225	72938349	401125	+	0	inside	232	KCNB2
6558	chr8	73293664	73294356	693	*	91	5.6841	13.3247	9.18248	Verma_TET1_macs2_peak_13234	157506	73294602	73325281	30680	+	245	upstream	245	RDH10
6559	chr8	73878742	73879205	464	*	70	5.68049	11.0177	7.09974	Verma_TET1_macs2_peak_13236	101926947	73879046	73882733	3688	+	0	overlapStart	0	LINC01617
6560	chr8	73878742	73879205	464	*	70	5.68049	11.0177	7.09974	Verma_TET1_macs2_peak_13236	55284	73688691	73878910	190220	-	0	overlapStart	0	UBE2W
6561	chr8	73972129	73972493	365	*	63	5.59406	10.1249	6.31616	Verma_TET1_macs2_peak_13237	54968	73972437	73982783	10347	+	0	overlapStart	0	TMEM70
6562	chr8	73972129	73972493	365	*	63	5.59406	10.1249	6.31616	Verma_TET1_macs2_peak_13237	6921	73939169	73972287	33119	-	0	overlapStart	0	ELOC
6563	chr8	74599804	74600023	220	*	34	3.18115	6.7163	3.43963	Verma_TET1_macs2_peak_13239	441355	74599775	74823313	223539	+	0	inside	28	MIR2052HG
6564	chr8	74984212	74984801	590	*	90	6.0023	13.1905	9.05799	Verma_TET1_macs2_peak_13242	83690	74984505	75034558	50054	+	0	overlapStart	0	CRISPLD1
6565	chr8	75407386	75407574	189	*	35	4.28726	6.88174	3.57119	Verma_TET1_macs2_peak_13244	3174	75407914	75566834	158921	+	339	upstream	339	HNF4G
6566	chr8	78516097	78516300	204	*	116	8.54561	15.9255	11.6167	Verma_TET1_macs2_peak_13248	5569	78516340	78605267	88928	+	39	upstream	39	PKIA
6567	chr8	80231474	80231691	218	*	29	3.83496	6.08143	2.94113	Verma_TET1_macs2_peak_13250	7163	79918860	80231232	312373	-	241	upstream	241	TPD52
6568	chr8	81686117	81686387	271	*	15	2.95573	4.2458	1.58849	Verma_TET1_macs2_peak_13253	3612	81656914	81686331	29418	-	0	overlapStart	0	IMPA1
6569	chr8	85107067	85107253	187	*	48	5.18688	8.40342	4.83377	Verma_TET1_macs2_peak_13258	85444	85107215	85146080	38866	+	0	overlapStart	0	LRRCC1
6570	chr8	85220482	85220825	344	*	29	3.98103	6.08543	2.94113	Verma_TET1_macs2_peak_13259	377677	85220587	85284073	63487	+	0	overlapStart	0	CA13
6571	chr8	85220482	85220825	344	*	29	3.98103	6.08543	2.94113	Verma_TET1_macs2_peak_13259	401466	85214048	85220421	6374	-	60	upstream	60	RBIS
6572	chr8	86342244	86342548	305	*	49	4.89973	8.56036	4.95646	Verma_TET1_macs2_peak_13269	11059	86342547	86478420	135874	+	0	overlapStart	0	WWP1
6573	chr8	88327891	88328109	219	*	35	4.28726	6.88174	3.57119	Verma_TET1_macs2_peak_13272	4325	88032011	88328025	296015	-	0	overlapStart	0	MMP16
6574	chr8	89757724	89757995	272	*	93	5.4385	13.5415	9.3809	Verma_TET1_macs2_peak_13274	101929709	89585872	89757812	171941	-	0	overlapStart	0	LOC101929709
6575	chr8	89757724	89757995	272	*	93	5.4385	13.5415	9.3809	Verma_TET1_macs2_peak_13274	8767	89757806	89791064	33259	+	0	overlapStart	0	RIPK2
6576	chr8	89901887	89902253	367	*	38	4.17552	7.23912	3.86913	Verma_TET1_macs2_peak_13275	734	89901849	89927888	26040	+	0	inside	37	OSGIN2
6577	chr8	90001420	90001644	225	*	19	3.02139	4.7442	1.91638	Verma_TET1_macs2_peak_13277	1666	90001405	90053633	52229	+	0	inside	14	DECR1
6578	chr8	91070035	91070541	507	*	81	6.12466	12.2175	8.17456	Verma_TET1_macs2_peak_13278	100506365	91059318	91070583	11266	-	0	inside	41	OTUD6B-AS1
6579	chr8	91070035	91070541	507	*	81	6.12466	12.2175	8.17456	Verma_TET1_macs2_peak_13278	51633	91070196	91087095	16900	+	0	overlapStart	0	OTUD6B
6580	chr8	92103537	92103893	357	*	26	3.65358	5.75178	2.66695	Verma_TET1_macs2_peak_13281	862	91954967	92103286	148320	-	250	upstream	250	RUNX1T1
6581	chr8	93740748	93741037	290	*	49	5.10726	8.59523	4.98631	Verma_TET1_macs2_peak_13285	389677	93729356	93741017	11662	-	0	overlapStart	0	RBM12B
6582	chr8	93916664	93917159	496	*	80	6.25218	12.0455	8.01876	Verma_TET1_macs2_peak_13286	100616169	93915734	93916682	949	-	0	overlapStart	0	MIR378D2
6583	chr8	93916664	93917159	496	*	80	6.25218	12.0455	8.01876	Verma_TET1_macs2_peak_13286	54704	93916856	93926068	9213	+	0	overlapStart	0	PDP1
6584	chr8	94262225	94262416	192	*	48	4.31992	8.38707	4.82705	Verma_TET1_macs2_peak_13289	2669	94249253	94262350	13098	-	0	overlapStart	0	GEM
6585	chr8	94553597	94553861	265	*	39	4.75651	7.38542	3.99668	Verma_TET1_macs2_peak_13290	25962	94487689	94553529	65841	-	67	upstream	67	VIRMA
6586	chr8	94639887	94640191	305	*	42	4.76678	7.70237	4.23927	Verma_TET1_macs2_peak_13291	100288748	94637285	94639467	2183	-	419	upstream	419	LOC100288748
6587	chr8	94639887	94640191	305	*	42	4.76678	7.70237	4.23927	Verma_TET1_macs2_peak_13291	54845	94641074	94707466	66393	+	882	upstream	882	ESRP1
6588	chr8	94640568	94641141	574	*	45	4.43649	8.02213	4.51249	Verma_TET1_macs2_peak_13292	54845	94641074	94707466	66393	+	0	overlapStart	0	ESRP1
6589	chr8	94719618	94720039	422	*	74	5.14979	11.434	7.45755	Verma_TET1_macs2_peak_13293	286148	94719703	94793836	74134	+	0	overlapStart	0	DPY19L4
6590	chr8	94895435	94895674	240	*	108	6.76309	15.1016	10.8418	Verma_TET1_macs2_peak_13295	137682	94895767	95116455	220689	+	92	upstream	92	NDUFAF6
6591	chr8	94949545	94949736	192	*	50	4.79052	8.68489	5.06567	Verma_TET1_macs2_peak_13296	94241	94925972	94949378	23407	-	166	upstream	166	TP53INP1
6592	chr8	95269489	95269847	359	*	73	5.81842	11.269	7.32436	Verma_TET1_macs2_peak_13297	157657	95244913	95269201	24289	-	287	upstream	287	C8orf37
6593	chr8	96261289	96261977	689	*	78	6.3491	11.8138	7.80563	Verma_TET1_macs2_peak_13304	51001	96239398	96261610	22213	-	0	overlapStart	0	MTERF3
6594	chr8	96261289	96261977	689	*	78	6.3491	11.8138	7.80563	Verma_TET1_macs2_peak_13304	9791	96261902	96336995	75094	+	0	overlapStart	0	PTDSS1
